Id,SalePrice
1364,163096.72088336945
1365,127568.42592974908
1366,140852.86126012838
1367,218978.94248119363
1368,225551.03140360746
1369,220024.18783424306
1370,182393.19184741913
1371,223108.66101067467
1372,291747.08337500325
1373,212510.5643111081
1374,212873.34329904427
1375,197826.66528415575
1376,150502.82232758446
1377,149985.65923171825
1378,173731.9223902265
1379,206603.93936961188
1380,212136.5985562792
1381,217693.3078448775
1382,148843.25936043155
1383,161683.53603157712
1384,118823.54450116082
1385,214364.27319655588
1386,196266.5097744921
1387,221237.66956024966
1388,198903.79873379046
1389,269815.14323474996
1390,225480.51341239872
1391,220457.28384363794
1392,241767.2580679514
1393,140536.4433131035
1394,207875.41832851616
1395,197220.3215397764
1396,194176.4497055805
1397,215835.94858445393
1398,126009.81080092852
1399,132538.41807576653
1400,139788.50053299213
1401,197041.99749634656
1402,134818.44101624543
1403,250842.28606332527
1404,143328.02617617737
1405,129957.61276788774
1406,104045.42911489776
1407,108583.00462965676
1408,113182.83627955365
1409,135727.1042299106
1410,89665.00509171262
1411,52299.33059835588
1412,97952.10513658328
1413,140480.86949523588
1414,111028.05888350568
1415,170939.07072238246
1416,148077.30748594107
1417,173252.34801684317
1418,141592.21404775907
1419,102978.05379288664
1420,140151.97449576264
1421,154429.7326337563
1422,184773.9744315158
1423,201241.8969472599
1424,201297.25556006448
1425,205355.50205072967
1426,89024.45559239581
1427,133547.0546292296
1428,56609.46501591998
1429,89303.17566726978
1430,139114.55674171666
1431,52209.081491854304
1432,98502.07321299284
1433,61558.61529882282
1434,323972.90701747895
1435,281655.3741865058
1436,221510.27830307194
1437,146595.26612161807
1438,206632.90826274586
1439,149521.37582973792
1440,206025.2819433439
1441,194388.30307037808
1442,352818.5098853751
1443,350260.34457154985
1444,105924.08987516564
1445,200306.85888686584
1446,109020.50059110243
1447,128551.2046592581
1448,130074.42565528238
1449,79917.50385444889
1450,83866.35966931212
1451,153735.8869810796
1452,89321.47955426891
1453,80878.50177109009
1454,86407.4607132508
1455,87072.32007948712
1456,154121.75085913477
1457,115455.83934344116
1458,213790.6164675348
